,artist_name,born_death,estimate,event,lot_number,medium,provenance,signature,size,sold_price,title,year_creation
249,Giorgio de Chirico ,1888-1978,"GBP 30,000 - GBP 50,000",mar18,481,oil on canvas,"The Morris & Gwendolyn Cafritz Foundation, Washington D.C.; sale, Christie's, New York, 8 May 2002, lot 320.
Private collection, Switzerland, by whom acquired at the above sale, and thence by descent; sale, Sotheby's, London, 4 February 2010, lot 191.
Acquired at the above sale by the present owner.",signed 'g.de.chirico' (lower left),11 7/8 x 15 3/4 in. (30.2 x 40 cm.)|,"GBP 56,250",Cavallo fuggente,Painted circa 1955
250,Georges Rouault ,1871-1958,"GBP 20,000 - GBP 30,000",mar18,482,oil and India ink on board,"Private collection.
Triton Collection Foundation, Netherlands, by whom acquired in 2003.",signed with the initials 'GR.' (lower right),13 5/8 x 11 3/8 in. (34.5 x 28.5 cm.)|,"GBP 35,000",Christ de profil,Painted in 1935-1936
251,Georges Braque ,1882-1963,"GBP 30,000 - GBP 50,000",mar18,485,oil and charcoal on paper laid down cradled panel,"J. Richardson & D. Cooper, Uzès, a gift from the artist, circa 1955.
J. Richardson, New York.
Triton Collection Foundation, Netherlands, by whom acquired from the above in December 1999.",signed 'G Braque' (lower left),11 x 19 3/4 in. (28 x 50 cm.)|,"GBP 62,500",L'oiseau de feu,Painted circa 1954
252,Chaïm Soutine ,1893-1943,"GBP 300,000 - GBP 500,000",mar18,486,oil on canvas,"Marcellin & Madeleine Castaing, Paris, by whom acquired from the artist.
Michel Castaing, Paris, (son of the above), and thence by descent; sale, Sotheby's, London, 22 June 2004, lot 168.
Triton Collection Foundation, Netherlands, by whom acquired in 2006.",signed twice 'Soutine' (upper right),11 3/4 x 9 7/8 in. (30.4 x 25.1 cm.)|,"GBP 896,750",Portrait de Charlot,Painted circa 1935-1937
253,Léonard Tsuguharu Foujita ,1886-1968,"GBP 150,000 - GBP 200,000",mar18,487,oil on paper laid down on canvas by the artist,"Private collection, Japan.
Acquired by the present owner in 2000.",signed and dated 'Foujita 1924' (centre right),63 1/8 x 27 1/2 in. (160.5 x 70 cm.)|,"GBP 162,500",Acrobate en équilibre sur une main,Painted in 1924
254,Raoul Dufy ,1877-1953,"GBP 120,000 - GBP 180,000",mar18,489,oil on canvas,"Dr. Alexandre Roudinesco, Paris, by whom acquired from the artist, and thence by descent; sale, Sotheby's, New York, 17 April 1969, lot 75.
Private collection, France, acquired from the above; sale, Sotheby's, London, 4 February 2015, lot 432.
Acquired at the above sale by the present owner.",signed 'Raoul Dufy' (lower right),15 x 18 1/4 in. (37.8 x 46.4 cm.)|,"GBP 150,000","Epsom, la course",Painted in 1933
255,Bernard Buffet ,1928-1999,"GBP 200,000 - GBP 300,000",mar18,490,oil on canvas,"Galerie Maurice Garnier, Paris.
Galerie Meegun, Seoul.
Acquired from the above by the present owner.",signed and dated 'Bernard Buffet 1989' (lower right),39 3/8 x 28 7/8 in. (100 x 73 cm.)|,"GBP 392,750",Clown blanc au chapeau vert,Painted in 1989
256,Bernard Buffet ,1928-1999,"GBP 100,000 - GBP 150,000",mar18,491,oil on canvas,"Galerie Maurice Garnier, Paris.
Private collection, Germany, by whom acquired from the above.
Acquired from the above by the present owner.",signed 'Bernard Buffet' (upper left) and dated '1987' (upper right),51 1/8 x 35 in. (130 x 89 cm.)|,"GBP 150,000","Officier d'Empire, le trompette",Painted in 1987
257,Kees van Dongen ,1877-1968,"GBP 300,000 - GBP 500,000",mar18,494,oil on canvas,"Theo Moussault, Amsterdam, by whom acquired directly from the artist, and thence by descent; sale, Sotheby's, New York, 10 November 2000, lot 210.
Acquired at the above sale by the present owner.",signed 'van Dongen.' (lower right),32 x 39 3/8 in. (81.4 x 100 cm.)|,"GBP 320,750","Rotterdam, le bâteau blanc",Painted circa 1907
258,Jean-Pierre Cassigneul ,b. 1935,"GBP 65,000 - GBP 90,000",mar18,496,oil on canvas,"Private collection, Japan.
Acquired by the present owner in 2004.","signed and dated 'CASSIGNEUL 91.' (lower left); signed, dated and inscribed '""La Promenade"" Cassigneul 1991' (on the reverse)",76 3/4 x 51 1/8 in. (195 x 130 cm.)|,"GBP 75,000",La promenade,Painted in 1991
259,Baltasar Lobo ,1910-1993,"GBP 25,000 - GBP 35,000",mar18,497,bronze with brown patina,"Galerie Daniel Malingue, Paris, by whom acquired directly from the artist in 1989.
Private collection, Switzerland.","signed, numbered and inscribed with foundry mark 'Lobo 8/8 Susse Fondeur Paris' (on the lower reverse edge)",Height: 27 1/8 in. (69 cm.)|Length: 31 1/2 in. (80 cm.)|,"GBP 45,000",Torse au soleil,"Conceived in 1973 and cast in an edition of eight, plus four artist's proofs; this example cast in 1989"
260,Baltasar Lobo ,1910-1993,"GBP 40,000 - GBP 60,000",mar18,498,bronze with reddish brown patina,"Galerie Daniel Malingue, Paris, by whom acquired directly from the artist in 1990.
Private collection, Switzerland.",signed and numbered 'Lobo EA. 4/4' (on top of the base) and inscribed with foundry mark 'Susse Fondeur Paris' (on the edge of the base),Height: 29 1/8 in. (74 cm.)|,"GBP 50,000",Élan moyen,"Conceived in 1977 and cast in an edition of eight, plus four artist's proofs; this example cast in 1990"
261,Baltasar Lobo ,1910-1993,"GBP 15,000 - GBP 25,000",mar18,499,bronze with light brown patina,"Galerie Daniel Malingue, Paris, by whom acquired directly from the artist in 1991.
Private collection, Switzerland.","signed, numbered and inscribed with foundry mark 'Lobo EA 1/4 Susse Frères Paris' (at the base)",Height: 10 3/4 in. (28 cm.)|,"GBP 40,000",Face au vent bras levé,"Conceived in 1977 and cast in an edition of eight, plus four artist's proofs; this example cast in 1991"
262,Joaquín Torres-García ,1874-1949,"GBP 150,000 - GBP 250,000",mar18,501,oil and sand on canvas,"Galerie Pierre, Paris.
Rafael Lorente & Rafael Ruano, Montevideo, by 1962.
Galería Jorge Mara, Madrid, by 1991.
Acquired from the above by the present owner, circa 1995.",signed and dated 'J TORRES-GARCIA 28' (along the left edge),30 1/4 x 56 3/8 in. (77 x 143 cm.)|,"GBP 187,500",Friso,Painted in 1928
263,Joaquín Torres-García ,1874-1949,"GBP 150,000 - GBP 250,000",mar18,502,oil on cardboard,"Private collection, Buenos Aires.
Galería Jorge Mara, Madrid.
Acquired from the above by the present owner, circa 1995.",signed with initials 'JTG' (upper left),12 7/8 x 8 1/8 in. (32.5 x 20.5 cm.)|,"GBP 187,500",Composición constructiva,Painted circa 1937
264,Pablo Picasso ,1881-1973,"GBP 350,000 - GBP 550,000",mar18,504,"terracotta vase painted with white, red and black engobe","Private collection, USA, by whom acquired in Vallauris in April 1954.
Anonymous sale, Sotheby's, New York, 2 November 2001, lot 434.
Anonymous sale, Sotheby's, New York, 27 April 2017, lot 4.
Acquired at the above sale by the present owner.","stamped, marked and numbered 'MADOURA PLEIN FEU EMPREINTE ORIGINALE DE PICASSO 2' (inside the rim)",Height: 26 in. (66 cm.)|,"GBP 488,750",Grand vase aux femmes voilées (AR 116),Conceived in 1950 and executed by 1954 in a numbered edition of 25
265,Pablo Picasso ,1889-1973,"GBP 400,000 - GBP 600,000",mar18,505,"wide two handled vase with eight feet, painted with engobe, oxides, with wax resist and crackle-glaze","Francisco (Baby) Matarazzo Pignatari, Brazil, by whom acquired directly from the artist, and thence by descent.",dated '29.7.52.' and stamped 'd'Après Picasso Madoura Plein Feu' (inside the rim); numbered '2.63' (underneath),Height: 14 3/4 in. (37.5 cm.)|Length: 20 7/8 in. (53 cm.)|,"GBP 464,750","Vase à huit pieds, Taureau",Executed on 29 July 1952; this work is unique
266,Marc Chagall ,1887-1985,"GBP 650,000 - GBP 950,000",mar18,506,oil on canvas,"Gallery Delaive, Amsterdam
Private collection, Amsterdam, by whom acquired from the above in March 2001.",signed ‘Marc Chagall’ (lower right); signed and dated ‘Marc Chagall 1981’ (on the reverse),28 3/4 x 21 1/4 in. (73 x 53.8 cm.)|,"GBP 752,750",Le peintre et la crucifixion,Painted in 1981
267,Henry Moore ,1898-1986,"GBP 70,000 - GBP 100,000",mar18,507,Length: 5 1/8 in. (13 cm.),"Roland Browse & Delbanco, London.
Dr. Henry Roland, London, acquired from the above in 1948, and thence by descent; sale, Sotheby's, London, 30 November 1994, lot 216.
Acquired at the above sale by the present owner.",bronze with dark brown patina,,"GBP 81,250",Reclining figure,Conceived in lead in 1938 and cast in bronze circa 1946 in an edition of no more than six
268,Ossip Zadkine ,1890-1967,"GBP 200,000 - GBP 300,000",mar18,508,gilt and painted plaster,"Mme La Fleur, Paris, by whom acquired from the artist in January 1936.
Félix Marcilhac, Paris, by whom acquired from the above in the early 1970s; his sale, Sotheby's, Paris, 12 March 2014, lot 47.
Acquired at the above sale by the present owner.",signed and inscribed 'Zadkine Jeune fille à l'oiseau (plâtre)' (on a label inside),Height: 31 1/2 in. (80 cm.)|,"GBP 416,750",Jeune fille à la colombe,Conceived circa 1928 and executed before 1933; this work is unique
269,Diego Giacometti ,1902-1985,"GBP 200,000 - GBP 300,000",mar18,509,bronze with brown patina,"Private collection, Paris, by whom acquired from the artist.
Galerie Camoin-Antiquité, Paris.
Private collection, England, by whom acquired from the above in 1993.",stamped with the signature 'Diego' (on each crossbar),Height: 17 1/2 in. (44.5 cm.)|Length: 46 3/4 in. (118.6 cm.)|Depth: 36 1/2 in. (92.6 cm.)|,"GBP 248,750",Table grecque rectangulaire,n/a
270,Diego Giacometti ,1902-1985,"GBP 200,000 - GBP 300,000",mar18,511,bronze with brown and green patina,"Serge Matta, New York, by whom commissioned from the artist through the Pierre Matisse Gallery on 6 June 1975.
Private collection, by whom acquired from Serge Matta on 10 June 1982; sale, Doyle, New York, 21 November 2017, lot 242.
Acquired at the above sale by the present owner.",stamped with signature and the artist's monogram 'DIEGO DG' (on the underside),Height: 57 1/2 in. (146 cm.)|,"GBP 344,750",Lampadaire aux trois oiseaux,Executed circa 1975
271,Pablo Picasso ,1881-1973,"GBP 35,000 - GBP 45,000",mar18,512,"white earthenware tile with coloured crayon, white glaze and black oxide","Galerie Louise Leiris, Paris.
Michael M. Levy Fine Arts, New York.
Acquired from the above in 1972; sale, Doyle, New York, 18 October 2016, lot 160.
Acquired at the above sale by the present owner.",dated '10 3.57' (centre right); signed 'Picasso' (on the reverse),8 x 8 in. (20.3 x 20.3 cm.)|,"GBP 50,000",Buste d'homme,Executed on 10 March 1957; this work is unique
272,,,,mar18,,,,,,,,
273,Fernand Léger ,1881-1955,"GBP 12,000 - GBP 18,000",mar18,514,ceramic plaque with coloured engobe and glaze,"Raymone & Blaise Cendrars, France, a gift from the artist in 1953.
Albert Mermoud, Lausanne, a gift from the above in 1986, and thence by descent to the present owner.","signed, dated and inscribed 'F.LEGER.52 A Raymone A Blaise en souvenir du Gros Tilleul 53 Ami de toujours Fleger' (on the reverse)",10 7/8 x 8 in. (27.7 x 20.2 cm.)|,"GBP 23,750",Le pot de fleur,Executed in 1952; this work is a unique variant
274,Lyonel Feininger ,1871-1956,"GBP 200,000 - GBP 300,000",mar18,517,oil on canvas,"The artist's estate.
Anonymous sale, Roman Norbert Ketterer, Stuttgart, 3 May 1962, lot 95.
Galerie Wilhelm Grosshennig, Dusseldorf, 1967.
Wilhelm Reinold, Hamburg, by whom acquired from the above, and thence by descent to the present owners.","signed and dated 'Feininger 33' (lower left); signed, dated and inscribed 'Lyonel Feininger: 1933 YELLOW VILLAGE CHURCH II' (on the stretcher)",15 7/8 x 18 7/8 in. (40.2 x 48 cm.)|,"GBP 392,750",Yellow Village Church II,Painted in 1933
275,Alexej von Jawlensky ,1864-1941,"GBP 250,000 - GBP 350,000",mar18,518,oil on board,"Richard Kisling, Zurich, by whom acquired directly from the artist circa 1912, and thence by descent; sale, G. & L. Bollag, Zurich, 18 November 1929, lot 318.
Private collection.
Galerie Wilhelm Grosshennig, Dusseldorf, by 1961.
Wilhelm Reinold, Hamburg, by whom probably acquired from the above, in the late 1960s, and thence by descent to the present owners.",signed 'a.jawlensky' (upper right),20 5/8 x 19 1/2 in. (52.5 x 49.5 cm.)|,"GBP 428,750",Bretonin,Painted circa 1906
276,Paula Modersohn-Becker ,1876-1907,"GBP 120,000 - GBP 160,000",mar18,519,oil on canvas,"Karl Ströher, Darmstadt, by 1954.
Galerie Wilhelm Grosshennig, Dusseldorf.
Wilhelm Reinold, Hamburg, by whom probably acquired from the above in the in the late 1960s, and thence by descent to the present owners.",signed with the artist's initials 'P.M-B.' (lower right),19 3/4 x 29 5/8 in. (50.2 x 74.5 cm.)|,"GBP 143,750",Brustbild einer alten Bäuerin mit Hut vor Landschaft,Painted circa 1901
277,,,,mar18,,,,,,,,
278,Wassily Kandinsky ,1866-1944,"GBP 100,000 - GBP 150,000",mar18,523,23 1/4 x 9 in. (59 x 22.7 cm.),"Nina Kandinsky, Paris.
Private collection; sale, Sotheby's, New York, 3-4 November 1988, lot 228.
Private collection, Germany; sale, Villa Grisebach, Berlin, 24 November 1989, lot 23.
Galerie Thomas, Munich, by 1993.
Anonymous sale, Christie's, London, 7 October 1999, lot 52.
Anonymous sale, Sotheby's, London, 26 June 2008, lot 321.
Acquired at the above sale by the present owner.",gouache on incised maple,,"GBP 125,000",Promenade gracieuse (Grosse Fassung),Executed circa 1904
279,Gabriele Münter ,1877-1962,"GBP 150,000 - GBP 250,000",mar18,524,oil on board,"The artist's estate (L 116).
Leonard Hutton Galleries, New York.
Private collection, Chicago.
Anonymous sale, Hauswedell & Nolte, Hamburg, 14-16 June 1973, lot 1421.
Anonymous sale, Villa Grisebach, Berlin, 3 June 1988, lot 144.
Acquired at the above sale by the present owner.","signed and dated 'Münter.19.V.24.’ (lower right); signed, dated and inscribed 'G.Münter Frühlingsstudie mit Kirche 1924’ and with the Nachlass Stamp (on the reverse)",13 x 17 5/8 in. (32.8 x 45 cm.)|,"GBP 168,750","Frülingsstudie mit Kirche, Murnau",Painted on 19 May 1924
280,Émile-Antoine Bourdelle ,1861-1929,"GBP 100,000 - GBP 150,000",mar18,529,bronze with green patina,"Contemporary Sculpture Center, Tokyo.
Private collection, Japan, May 1988.
Acquired from the above by the present owner in 2007.","signed and dated 'EMILE ANTOINE BOURDELLE 1912', numbered and inscribed with foundry mark 'SUSSE. FONDEUR. PARIS. E.A.2'",Height: 94 1/2 in. (240 cm.)|,"GBP 143,750","Pénélope, grand modèle avec pied et sans fuseau","Conceived in 1907; this, the ultimate and largest version conceived in 1912 and cast in 1987 in an edition of eight, plus four artist's proofs"
281,Paul Sérusier ,1863-1927,"GBP 70,000 - GBP 100,000",mar18,531,oil on canvas,"Paul Vallotton, Geneva, 1919.
Henriette Boutaric, Châteauneuf-du-Faou; her sale, Ader Picard Tajan, Paris, 19 June 1984, lot 194.
Private collection, Paris, by whom acquired at the above sale, and thence by descent to the present owner.",signed with the artist's initials 'PS' (lower right),22 5/8 x 35 7/8 in. (57.5 x 91 cm.)|,"GBP 112,500",Bretons dans la lande,n/a
282,Auguste Rodin ,1840-1917,"GBP 8,000 - GBP 12,000",mar18,532,bronze with brown and green patina,"Musée Rodin, Paris.
Dominion Gallery, Montreal, acquired from the above in July 1966.
Mr. & Mrs. Alvin J. Curkin, New Jersey, by whom acquired from the above in July 1967, and thence by descent.
Acquired from the above by the present owner.",signed 'A.Rodin' and inscribed with the foundry mark 'G.Rudier. .Fond.Paris.' (on the lower edge),Height: 2 3/4 in. (7 cm.)|,"GBP 10,000",Etude de main dite no. 17,Conceived circa 1900-1910; this cast executed in 1965
283,Auguste Rodin ,1840-1917,"GBP 70,000 - GBP 100,000",mar18,533,painted plaster,"Benjamin Constant, Paris, by whom acquired from the artist.
William Welles Bosworth, France, circa 1925-1930, and thence by descent to the present owner in 1974.",signed and inscribed 'A Ben(jamin) Constant Rodin' (on the lower right side),Height: 13 1/8 in. (33.3 cm.)|,"GBP 106,250","Minotaure, version aux cornes courtes","Conceived circa 1885, this version executed circa 1886"
284,Pierre-Auguste Renoir ,1841-1919,"GBP 220,000 - GBP 320,000",mar18,534,oil on canvas,"The artist's estate.
Paul Vallotton, Lausanne.
Anonymous sale, Sotheby's, London, 27 June 1990, lot 102.
Anonymous sale, Christie's, New York, 19 November 1998, lot 132.
Private collection, Texas, by whom acquired at the above sale; sale, Christie's, London, 5 May 2005, lot 221.
Acquired at the above sale by the present owner.",stamped with signature 'Renoir.' (Lugt 2137b; lower right),10 1/4 x 8 5/8 in. (25.9 x 21.9 cm.)|,"GBP 512,750",Claude Renoir jouant aux constructions,Painted circa 1903-1904
285,Édouard Vuillard ,1868-1940,"GBP 40,000 - GBP 60,000",mar18,535,oil on card laid down on cradled panel,"The artist's estate.
Gimpel Fils, London.
Acquired from the above, circa 1958; sale, Christie's, London, 28 June 1982, lot 12.
Galerie Jan Krugier, Geneva.
Private collection, Paris, by whom acquired from the above, and thence by descent to the present owner.",stamped with the artist's signature 'E. Vuillard' (Lugt: L.2497a; lower right),9 x 5 3/4 in. (23 x 14.7 cm.)|,"GBP 106,250",La femme au châle,Painted circa 1885
286,Édouard Vuillard ,1868-1940,"GBP 80,000 - GBP 120,000",mar18,536,peinture à la colle and pastel on paper laid down on board,"The artist's estate.
Galerie Georges Maratier, Paris.
Galerie Rousso, Paris.
Coleman Art Gallery, Philadelphia, by April 1953.
Edouard R. Schaible, Easton, and thence by descent; sale, Sotheby's, New York, 12 November 1988, lot 120.
Elie Dahan, Paris, by 1990.
Anonymous sale, Hôtel Drouot, Paris, 28 March 1996, lot 3.
Acquired at the above sale by the present owner.",stamped with signature 'EVuillard' (L.2497b; lower left),25 5/8 x 22 1/4 in. (65 x 56.4 cm.)|,"GBP 80,000",Le Salon chez Marcelle Aron,Executed circa 1911-1912
287,Édouard Vuillard ,1868-1940,"GBP 100,000 - GBP 150,000",mar18,537,peinture à la colle on board,"Jos Hessel, Paris.
Dr. and Mme Prosper-Emile Weil, Paris.
Private collection, Paris.
Anonymous sale, Hôtel Drouot, Paris, 26 November 1990, lot 13.
Private collection, Paris, by whom acquired at the above sale, and thence by descent to the present owner.",stamped with signature 'EVuillard' (Lugt 2497a; lower right),21 3/8 x 20 3/4 in. (53 x 54.4 cm.)|,"GBP 125,000",Square Berlioz,Painted in 1919
288,Édouard Vuillard ,1868-1940,"GBP 30,000 - GBP 50,000",mar18,538,oil on board,"Jos Hessel, Paris, by 1938.
Private collection.
Anonymous sale, Galerie Charpentier, Paris, 16 June 1959, lot 105.
Private collection, Paris, by whom acquired at the above sale, and thence by descent to the present owner.",signed 'E. Vuillard' (lower right),18 1/4 x 20 3/8 in. (46.2 x 51.8 cm.)|,"GBP 28,750",Madame Hessel et Lulu devant la fenêtre de l'hôtel à La Baule,Painted in 1931
289,Pierre Bonnard ,1867-1947,"GBP 100,000 - GBP 150,000",mar18,539,oil on canvas,"Madame Hendrick, Brussels.
Matthiesen Gallery, London.
Reid & Lefevre Gallery, London, 1942.
Mayor Gallery, London, 1949.
Anonymous sale; Sotheby's, London, 21 April 1971, lot 58.
Private Collection.
Acquired from the above by the present owner in 1974.",signed 'Bonnard' (lower left),33 1/2 x 23 1/2 in. (80.5 x 59.5 cm.)|,"GBP 162,500","Le thé, bouquet de violettes",Painted circa 1907
290,Henri Martin ,1860-1943,"GBP 150,000 - GBP 200,000",mar18,540,oil on canvas,"Private collection, France.
Richard Green Gallery, London.
Acquired from the above by the present owner.",signed 'Henri Martin' (lower right),37 7/8 x 51 1/2 in. (81 x 131 cm.)|,"GBP 440,750",Le bassin central du parc de Marquayrol,Painted circa 1910
291,Henri Manguin ,1874-1949,"GBP 120,000 - GBP 180,000",mar18,541,oil on canvas,"Mme Henri Manguin, St-Tropez, and thence by descent, until June 1983.
Anonymous sale, Versailles, 8 June 1983, lot 27.
Private collection, France.
Anonymous sale, Christie's, New York, 20 November 1986, lot 367.
Acquired at the above sale by the present owner.",stamped 'Manguin' (lower right),31 7/8 x 39 3/8 in. (81 x 100 cm.)|,"GBP 175,000","Paysage aux baigneuses, Colombier",Painted in summer 1917
292,Pierre-Auguste Renoir ,1841-1919 and Richard Guino ,"GBP 20,000 - GBP 30,000",mar18,542,bronze with dark brown patina,"Hôtel Bristol, Paris, December 1974.
Michel Guino, Paris, by whom acquired from the above, and thence by descent to the present owner.","signed 'Renoir' and with the Guino monogram 'RG', stamped with the foundry mark and numbered 'C. VALSUANI CIRE PERDUE II/VIII' (at the back of the base)",Height: 32 3/8 in. (82.2 cm.)|,"GBP 37,500",Petite Vénus à la pomme au socle,Conceived in 1913 and cast in 1972
293,Aristide Maillol ,1861-1944,"GBP 50,000 - GBP 70,000",mar18,543,bronze in two parts with dark brown patina,"Galerie Dina Vierny, Paris.
Paul & Sophie Sampliner, New York, by whom acquired from the above in June 1954.
Joan S. Ben-Avi, New York, by descent from the above; sold by her estate, Christie's, New York, 7 May 2009, lot 236.
Acquired at the above sale by the present owner.",signed with the monogram and numbered 'M No1/6' (on top of the base); inscribed with the foundry mark 'Rudier. Fondeur Paris' (on the right edge of the base),Height: 6 1/2 in. (16.5 cm.)|Length: 9 1/4 in. (23.5 cm.)|,"GBP 125,000",Femme agenouillée or Femme accroupie,Conceived in 1930 in an edition of six; this example cast within the artist's lifetime
294,Édouard Vuillard ,1868-1940,"GBP 60,000 - GBP 80,000",mar18,545,peinture à la colle on paper laid down on canvas,"Galerie Bernheim-Jeune, Paris (no. 17676), by whom acquired from the artist on 9 October 1909 .
Henri Bernstein, Paris, by whom acquired from the above on 3 November 1909.
Georges Bernheim, Paris.
E.R. Workman, London.
Alex Reid, Glasgow, by whom acquired on 16 October 1926.
Galerie Gérard Frères, Paris, by whom acquired on 7 March 1927.
Georges Renand, Paris; his sale, Hôtel Drouot, Paris, 15 March 1988, lot 54.
Private collection, Paris, by whom acquired from the above, and thence by descent to the present owner.",signed 'E Vuillard' (lower right),33 1/2 x 42 in. (85 x 106.4 cm.)|,"GBP 60,000",Moulin à Saint-Jacut or Les Villas,Painted in 1909 and reworked in 1924
295,Pierre Bonnard ,1867-1947,"GBP 80,000 - GBP 120,000",mar18,546,oil on canvas laid down on cradled panel,"The artist's estate.
Anonymous sale, Hôtel Drouot, Paris, 18 January 1988, lot 3.
Acquired at the above sale by the family of the present owner.",stamped with signature 'Bonnard' (Lugt 3883; lower left),14 7/8 x 18 1/8 in. (37 x 46 cm.)|,"GBP 100,000",Bord de mer avec paysage,Painted circa 1912
296,Moïse Kisling ,1891-1953,"GBP 35,000 - GBP 55,000",mar18,547,oil on canvas,"Private collection, Switzerland, by whom acquired in the 1930s, and thence by descent to the present owner.",signed 'Kisling' (lower right),31 7/8 x 23 5/8 in. (81 x 60.2 cm.)|,"GBP 43,750",Provence,Painted in 1918
297,Marcel Gromaire ,1892-1971,"GBP 20,000 - GBP 30,000",mar18,550,oil on canvas,"Private collection, Rome, and thence by descent to the present owners.","signed and dated '1967 Gromaire ' (lower right); signed, dated and inscribed 'GROMAIRE Trois baigneuses 1967 jbb' (on the reverse)",21 1/4 x 25 5/8 in. (54 x 65.2 cm.)|,"GBP 18,750",Trois baigneuses,Painted in 1967
298,Moïse Kisling ,1891-1953,"GBP 30,000 - GBP 50,000",mar18,551,oil on canvas,"Galerie Daniel Malingue, Paris.
Galerie Félix Vercel, Paris (no. 6F).
Mr Giacomelli, Udine, by whom acquired from the above in May 1972.
Acquired from the above; sale, Christie's, London, 26 June 2002, lot 127.
Acquired at the above sale by the present owner.",signed 'Kisling' (upper right),16 1/8 x 10 5/8 in. (41 x 27 cm.)|,"GBP 68,750",Petite tête brune,Painted circa 1930
299,Tamara De Lempicka ,1898-1980,"GBP 50,000 - GBP 70,000",mar18,552,oil on board,"Ira Perrot, France, and thence by descent.
Alain Blondel, Paris, by whom acquired from the above.
Private collection, New York, by whom acquired from the above.",signed 'T.DE.LEMPICKA' (lower right); signed indistinctly 'Tamara de Lempicka' (on the reverse),10 5/8 x 8 5/8 in. (27 x 22 cm.)|,"GBP 87,500",Portrait d'une jeune fille rousse (recto); Étude abstraite (verso),Painted circa 1939
300,André Derain ,1880-1954,"GBP 20,000 - GBP 30,000",mar18,553,oil on canvas,"Private collection, Japan, by the 1990s.",with the atelier André Derain stamp (on the reverse),16 1/8 x 13 in. (40.8 x 32.8 cm.)|,"GBP 15,000",Portrait de femme,Painted circa 1950
301,Henri Manguin ,1874-1949,"GBP 25,000 - GBP 35,000",mar18,554,oil on canvas laid down on board,"Ambroise Vollard, Paris, by whom acquired directly from the artist in March 1906.
Galerie Alex Vömel, Dusseldorf.
Herman Gotthard, Malmô.
Anonymous sale, Stockholms Auktionserverk, Stockholm, 29 October 2008, lot 879.
Acquired at the above sale by the present owner.",signed 'Manguin' (lower right),15 7/8 x 12 1/4 in. (40.3 x 31.2 cm.)|,"GBP 27,500",Enfants luttant,Painted in Summer 1905
302,Théo Tobiasse ,1927-2012,"GBP 10,000 - GBP 15,000",mar18,556,oil on canvas,"Private collection, Europe; sale, Sotheby's, Tel Aviv, 27 September 1994, lot 69.
Acquired at the above sale by the present owner.",signed 'theo tobiasse' (upper left) and dated and inscribed 'Le fils de l'émigré s'arrétte [sic] à Notre-dame 70' (upper right),28 3/4 x 36 1/8 in. (73 x 91.7 cm.)|,"GBP 11,875",Le fils de l'emigré s'arrête à Notre-dame,Painted in 1970
303,Théo Tobiasse ,1927-2012,"GBP 10,000 - GBP 15,000",mar18,557,oil on canvas,"Anonymous sale, Christie's, Tel Aviv, 25 September 1994, lot 69.
Acquired at the above sale by the present owner.","signed 'theo tobiasse' (upper left), inscribed 'La Thora est ma fiancée' (upper right), dated '66' (centre right) and inscribed Simchat Torah (in Hebrew, lower left)",45 1/4 x 35 in. (114 x 89 cm.)|,"GBP 12,500",La Thora est ma fiancée,Painted in 1966
304,Chana Orloff ,1888-1968,"GBP 15,000 - GBP 20,000",mar18,558,bronze with dark brown patina,Acquired by the present owner in the 2000s.,"signed, dated and numbered '59 ch. Orloff 8/8' (on the side of the chair); inscribed with the foundry mark 'Susse Fondeur Paris' (on the back)",Height: 21 1/4 in. (54 cm.)|,"GBP 11,250",Liseuse no.1,Conceived in 1959 and cast in an edition of eight; this bronze cast in 1970
305,Chana Orloff ,1888-1968,"GBP 15,000 - GBP 20,000",mar18,559,bronze with dark brown patina,"The artist's estate.
Acquired from the above by the present owner in 2007.",signed and numbered 'ch.Orloff 2/8' (on the top of the base); inscribed with the foundry mark 'Susse Fondeur Paris' (on the side of the base),Height: 29 5/8 in. (75.5 cm.)|,"GBP 4,750",Danseuse s'étirant,Conceived in 1963 and cast in an edition of 8; this bronze cast in 1970
306,Chana Orloff ,1888-1968,"GBP 15,000 - GBP 20,000",mar18,560,bronze with dark brown patina with gold undertones,"The artist's estate.
Acquired from the above by the present owner in 2007.",signed 'Ch. Orloff' (on the top of the base); inscribed with the foundry mark 'Susse. Fondeur Paris' (on the back of the base),Height: 22 1/4 in. (56.5 cm.)|,"GBP 11,250",Veuve no.1,Conceived in 1960 and cast during the artist's lifetime
307,Georges Braque ,1882-1963,"GBP 20,000 - GBP 30,000",mar18,561,bronze with dark brown and green patina,"Conrad D. Furrer, Zurich, and thence by descent to the present owner.",signed and numbered 'G.Braque 4/6' (along the right edge) and inscribed 'Susse Fondeur Paris' (on the back),Height: 17 3/4 in. (45 cm.)|,"GBP 60,000",Hespéris,Conceived in 1939 and cast in bronze in 1956
308,Alecos Fassianos ,b. 1935,"GBP 2,500 - GBP 3,500",mar18,562,oil on canvas,"Galerie Bixio II, Milan.
Acquired from the above by the present owner in 2000.",signed 'Fassianos' (lower right),10 1/8 x 15 1/2 in. (25.5 x 39 cm.)|,GBP 188,Jours de printemps,Painted circa 1995
